"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_001.tif","1","","Front Cover","","","","ark:/21198/n16d13","ark:/21198/n16d13/sw43zc5x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fsw43zc5x"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_002.tif","2","","Inside Front Cover","","","","ark:/21198/n16d13","ark:/21198/n16d13/h008p740","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fh008p740"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_003.tif","3","","Page 1","","","","ark:/21198/n16d13","ark:/21198/n16d13/hq11sf52","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fhq11sf52"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_004.tif","4","","Page 2","","","","ark:/21198/n16d13","ark:/21198/n16d13/pp08t512","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fpp08t512"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_005.tif","5","","Page 3","","","","ark:/21198/n16d13","ark:/21198/n16d13/r561km34","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fr561km34"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_006.tif","6","","Page 4","","","","ark:/21198/n16d13","ark:/21198/n16d13/m130cp0d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fm130cp0d"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_007.tif","7","","Page 5","","","","ark:/21198/n16d13","ark:/21198/n16d13/t782tc9s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Ft782tc9s"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_008.tif","8","","Page 6","","","","ark:/21198/n16d13","ark:/21198/n16d13/sp936f14","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fsp936f14"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_009.tif","9","","Page 7","","","","ark:/21198/n16d13","ark:/21198/n16d13/sm13n143","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fsm13n143"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_010.tif","10","","Page 8","","","","ark:/21198/n16d13","ark:/21198/n16d13/cp48h463","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fcp48h463"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_011.tif","11","","Page 9","","","","ark:/21198/n16d13","ark:/21198/n16d13/nr369p11","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fnr369p11"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_012.tif","12","","Page 10","","","","ark:/21198/n16d13","ark:/21198/n16d13/rr78jz2d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Frr78jz2d"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_013.tif","13","","Page 11","","","","ark:/21198/n16d13","ark:/21198/n16d13/dx14801w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fdx14801w"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_014.tif","14","","Page 12","","","","ark:/21198/n16d13","ark:/21198/n16d13/zb31w08j","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fzb31w08j"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_015.tif","15","","Page 13","","","","ark:/21198/n16d13","ark:/21198/n16d13/zq12hq98","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fzq12hq98"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_016.tif","16","","Page 14","","","","ark:/21198/n16d13","ark:/21198/n16d13/5c072v0v","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2F5c072v0v"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_017.tif","17","","Page 15","","","","ark:/21198/n16d13","ark:/21198/n16d13/rf63pv27","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Frf63pv27"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_018.tif","18","","Page 16","","","","ark:/21198/n16d13","ark:/21198/n16d13/z361dk5q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fz361dk5q"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_019.tif","19","","Page 17","","","","ark:/21198/n16d13","ark:/21198/n16d13/k366wj5c","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fk366wj5c"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_020.tif","20","","Page 18","","","","ark:/21198/n16d13","ark:/21198/n16d13/m8574s4q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fm8574s4q"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_021.tif","21","","Page 19","","","","ark:/21198/n16d13","ark:/21198/n16d13/kw38b18z","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fkw38b18z"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_022.tif","22","","Page 20","","","","ark:/21198/n16d13","ark:/21198/n16d13/b6006w3s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fb6006w3s"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_023.tif","23","","Page 21","","","","ark:/21198/n16d13","ark:/21198/n16d13/s771nv2w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fs771nv2w"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_024.tif","24","","Page 22","","","","ark:/21198/n16d13","ark:/21198/n16d13/wc64p29k","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fwc64p29k"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_025.tif","25","","Page 23","","","","ark:/21198/n16d13","ark:/21198/n16d13/ck25d84d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fck25d84d"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_026.tif","26","","Page 24","","","","ark:/21198/n16d13","ark:/21198/n16d13/bd72978m","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fbd72978m"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_027.tif","27","","Page 25","","","","ark:/21198/n16d13","ark:/21198/n16d13/pv76649b","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fpv76649b"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_028.tif","28","","Page 26","","","","ark:/21198/n16d13","ark:/21198/n16d13/sm345887","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fsm345887"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_029.tif","29","","Page 27","","","","ark:/21198/n16d13","ark:/21198/n16d13/6322kf8x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2F6322kf8x"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_030.tif","30","","Page 28","","","","ark:/21198/n16d13","ark:/21198/n16d13/wk08jp29","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fwk08jp29"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_031.tif","31","","Page 29","","","","ark:/21198/n16d13","ark:/21198/n16d13/s443cg78","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fs443cg78"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_032.tif","32","","Page 30","","","","ark:/21198/n16d13","ark:/21198/n16d13/9061d66n","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2F9061d66n"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_033.tif","33","","Page 31","","","","ark:/21198/n16d13","ark:/21198/n16d13/bj85m03b","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fbj85m03b"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_034.tif","34","","Page 32","","","","ark:/21198/n16d13","ark:/21198/n16d13/sm99jb61","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fsm99jb61"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_035.tif","35","","Page 33","","","","ark:/21198/n16d13","ark:/21198/n16d13/zf11hg76","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fzf11hg76"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_036.tif","36","","Page 34","","","","ark:/21198/n16d13","ark:/21198/n16d13/sc574f15","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fsc574f15"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_037.tif","37","","Page 35","","","","ark:/21198/n16d13","ark:/21198/n16d13/h882m226","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fh882m226"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_038.tif","38","","Page 36","","","","ark:/21198/n16d13","ark:/21198/n16d13/jm63x35t","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fjm63x35t"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_039.tif","39","","Page 37","","","","ark:/21198/n16d13","ark:/21198/n16d13/pw77w43t","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fpw77w43t"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_040.tif","40","","Page 38","","","","ark:/21198/n16d13","ark:/21198/n16d13/p2610p18","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fp2610p18"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_041.tif","41","","Page 39","","","","ark:/21198/n16d13","ark:/21198/n16d13/md08cv5d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fmd08cv5d"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_042.tif","42","","Page 40","","","","ark:/21198/n16d13","ark:/21198/n16d13/g614hp1z","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fg614hp1z"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_043.tif","43","","Page 41","","","","ark:/21198/n16d13","ark:/21198/n16d13/r9598n03","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fr9598n03"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_044.tif","44","","Page 42","","","","ark:/21198/n16d13","ark:/21198/n16d13/k545md98","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fk545md98"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_045.tif","45","","Page 43","","","","ark:/21198/n16d13","ark:/21198/n16d13/x5593c59","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fx5593c59"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_046.tif","46","","Page 44","","","","ark:/21198/n16d13","ark:/21198/n16d13/c9031r31","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fc9031r31"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_047.tif","47","","Page 45","","","","ark:/21198/n16d13","ark:/21198/n16d13/zj87847s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fzj87847s"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_048.tif","48","","Page 46","","","","ark:/21198/n16d13","ark:/21198/n16d13/6300vb66","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2F6300vb66"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_049.tif","49","","Page 47","","","","ark:/21198/n16d13","ark:/21198/n16d13/0884z11z","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2F0884z11z"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_050.tif","50","","Page 48","","","","ark:/21198/n16d13","ark:/21198/n16d13/t8850w1h","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Ft8850w1h"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_051.tif","51","","Page 49","","","","ark:/21198/n16d13","ark:/21198/n16d13/bf04cv88","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fbf04cv88"
"Masters/othermasters/dl_toganoo/masters/3680508/ucla_3680508_052.tif","52","","Page 50","","","","ark:/21198/n16d13","ark:/21198/n16d13/px593d13","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16d13%2Fpx593d13"
