"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002knqd0","ark:/21198/zz002kjhmv","1","In progress","Page","","1","","","","","","","","","","","","","","","MS 79 front coverboard (image missing)","","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002knqfh","ark:/21198/zz002kjhmv","1","In progress","Page","","2","","","","","","","","","","","","","","","MS 79 inside front coverboard (image missing)","","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjj01","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjj01_2412152_master.tif","3","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 1","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjj01",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjj1j","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjj1j_2412157_master.tif","4","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 1v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjj1j",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjj22","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjj22_2412163_master.tif","5","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 2","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjj22",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjj3k","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjj3k_2412166_master.tif","6","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 2v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjj3k",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjj43","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjj43_2412169_master.tif","7","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 3","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjj43",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjj64","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjj64_2412175_master.tif","8","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 3v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjj64",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjj85","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjj85_2412184_master.tif","9","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 4","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjj85",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjj9p","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjj9p_2412187_master.tif","10","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 4v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjj9p",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjjmb","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjjmb_2412190_master.tif","11","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 5","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjjmb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjjnv","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjjnv_2412196_master.tif","12","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 5v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjjnv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjjpc","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjjpc_2412199_master.tif","13","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 6","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjjpc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjjqw","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjjqw_2412202_master.tif","14","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 6v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjjqw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjjrd","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjjrd_2412205_master.tif","15","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 7","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjjrd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjjsx","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjjsx_2412208_master.tif","16","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 7v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjjsx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjjtf","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjjtf_2412211_master.tif","17","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 8","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjjtf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjjvz","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjjvz_2412214_master.tif","18","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 8v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjjvz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjjwg","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjjwg_2412217_master.tif","19","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 9","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjjwg",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjjx0","ark:/21198/zz002kjhmv","2","Completed","Page","medren/masters/21198-zz002kjjx0_2412220_master.tif","20","","","","","","","","","manuscripts (document genre)","","","","","","MS 79 folio 9v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjjx0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002knqg1","ark:/21198/zz002kjhmv","1","In progress","Page","","23","","","","","","","","","","","","","","","MS 79 inside back coverboard (image missing)","","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002knqhj","ark:/21198/zz002kjhmv","1","In progress","Page","","24","","","","","","","","","","","","","","","MS 79 back coverboard (image missing)","","","","","","","","","","","","","","","","","","missing","",""
